Delivery Start (EET);Delivery End (EET);FI Price (EUR)
20.01.2022 10:00:00;20.01.2022 11:00:00;85.97
20.01.2022 11:00:00;20.01.2022 12:00:00;94.16
20.01.2022 12:00:00;20.01.2022 13:00:00;95.82
20.01.2022 13:00:00;20.01.2022 14:00:00;107.37
20.01.2022 14:00:00;20.01.2022 15:00:00;100.04
20.01.2022 15:00:00;20.01.2022 16:00:00;93.17
20.01.2022 16:00:00;20.01.2022 17:00:00;93.65
20.01.2022 17:00:00;20.01.2022 18:00:00;113.3
20.01.2022 18:00:00;20.01.2022 19:00:00;134.82
20.01.2022 19:00:00;20.01.2022 20:00:00;132.26
20.01.2022 20:00:00;20.01.2022 21:00:00;113.28
20.01.2022 21:00:00;20.01.2022 22:00:00;99.37
20.01.2022 22:00:00;20.01.2022 23:00:00;92.41
20.01.2022 23:00:00;21.01.2022 00:00:00;74.9
21.01.2022 00:00:00;21.01.2022 01:00:00;45.62
21.01.2022 01:00:00;21.01.2022 02:00:00;15.14
21.01.2022 02:00:00;21.01.2022 03:00:00;15.04
21.01.2022 03:00:00;21.01.2022 04:00:00;15.05
21.01.2022 04:00:00;21.01.2022 05:00:00;15.16
21.01.2022 05:00:00;21.01.2022 06:00:00;15.47
21.01.2022 06:00:00;21.01.2022 07:00:00;49.96
21.01.2022 07:00:00;21.01.2022 08:00:00;117.75
21.01.2022 08:00:00;21.01.2022 09:00:00;142.9
21.01.2022 09:00:00;21.01.2022 10:00:00;140.31
21.01.2022 10:00:00;21.01.2022 11:00:00;134.95
21.01.2022 11:00:00;21.01.2022 12:00:00;143.56
21.01.2022 12:00:00;21.01.2022 13:00:00;138.43
21.01.2022 13:00:00;21.01.2022 14:00:00;135.83
21.01.2022 14:00:00;21.01.2022 15:00:00;137.08
21.01.2022 15:00:00;21.01.2022 16:00:00;142.72
21.01.2022 16:00:00;21.01.2022 17:00:00;143.76
21.01.2022 17:00:00;21.01.2022 18:00:00;145.69
21.01.2022 18:00:00;21.01.2022 19:00:00;157.12
21.01.2022 19:00:00;21.01.2022 20:00:00;154.52
21.01.2022 20:00:00;21.01.2022 21:00:00;142.31
21.01.2022 21:00:00;21.01.2022 22:00:00;136.78
21.01.2022 22:00:00;21.01.2022 23:00:00;132.25
21.01.2022 23:00:00;22.01.2022 00:00:00;133.59
22.01.2022 00:00:00;22.01.2022 01:00:00;120.01
22.01.2022 01:00:00;22.01.2022 02:00:00;123.58
22.01.2022 02:00:00;22.01.2022 03:00:00;120.3
22.01.2022 03:00:00;22.01.2022 04:00:00;119.99
22.01.2022 04:00:00;22.01.2022 05:00:00;121.8
22.01.2022 05:00:00;22.01.2022 06:00:00;123.57
22.01.2022 06:00:00;22.01.2022 07:00:00;123.68
22.01.2022 07:00:00;22.01.2022 08:00:00;120
22.01.2022 08:00:00;22.01.2022 09:00:00;148.35
22.01.2022 09:00:00;22.01.2022 10:00:00;181.54
22.01.2022 10:00:00;22.01.2022 11:00:00;202.48
22.01.2022 11:00:00;22.01.2022 12:00:00;206.18
22.01.2022 12:00:00;22.01.2022 13:00:00;204.66
22.01.2022 13:00:00;22.01.2022 14:00:00;196.01
22.01.2022 14:00:00;22.01.2022 15:00:00;184.01
22.01.2022 15:00:00;22.01.2022 16:00:00;185.88
22.01.2022 16:00:00;22.01.2022 17:00:00;191.78
22.01.2022 17:00:00;22.01.2022 18:00:00;197.25
22.01.2022 18:00:00;22.01.2022 19:00:00;222.31
22.01.2022 19:00:00;22.01.2022 20:00:00;225.28
22.01.2022 20:00:00;22.01.2022 21:00:00;157.29
22.01.2022 21:00:00;22.01.2022 22:00:00;145.78
22.01.2022 22:00:00;22.01.2022 23:00:00;141.51
22.01.2022 23:00:00;23.01.2022 00:00:00;138.48
23.01.2022 00:00:00;23.01.2022 01:00:00;134.65
23.01.2022 01:00:00;23.01.2022 02:00:00;87.93
23.01.2022 02:00:00;23.01.2022 03:00:00;66.78
23.01.2022 03:00:00;23.01.2022 04:00:00;59.29
23.01.2022 04:00:00;23.01.2022 05:00:00;56.58
23.01.2022 05:00:00;23.01.2022 06:00:00;64.4
23.01.2022 06:00:00;23.01.2022 07:00:00;80.05
23.01.2022 07:00:00;23.01.2022 08:00:00;82.99
23.01.2022 08:00:00;23.01.2022 09:00:00;83.26
23.01.2022 09:00:00;23.01.2022 10:00:00;91.21
23.01.2022 10:00:00;23.01.2022 11:00:00;99.96
23.01.2022 11:00:00;23.01.2022 12:00:00;115.98
23.01.2022 12:00:00;23.01.2022 13:00:00;107.12
23.01.2022 13:00:00;23.01.2022 14:00:00;111.66
23.01.2022 14:00:00;23.01.2022 15:00:00;87.66
23.01.2022 15:00:00;23.01.2022 16:00:00;99.34
23.01.2022 16:00:00;23.01.2022 17:00:00;108.02
23.01.2022 17:00:00;23.01.2022 18:00:00;109.42
23.01.2022 18:00:00;23.01.2022 19:00:00;105.47
23.01.2022 19:00:00;23.01.2022 20:00:00;98.01
23.01.2022 20:00:00;23.01.2022 21:00:00;70.94
23.01.2022 21:00:00;23.01.2022 22:00:00;52.02
23.01.2022 22:00:00;23.01.2022 23:00:00;74.89
23.01.2022 23:00:00;24.01.2022 00:00:00;37.91
24.01.2022 00:00:00;24.01.2022 01:00:00;11.66
24.01.2022 01:00:00;24.01.2022 02:00:00;12.23
24.01.2022 02:00:00;24.01.2022 03:00:00;11.67
24.01.2022 03:00:00;24.01.2022 04:00:00;11.06
24.01.2022 04:00:00;24.01.2022 05:00:00;10.51
24.01.2022 05:00:00;24.01.2022 06:00:00;11.02
24.01.2022 06:00:00;24.01.2022 07:00:00;11.09
24.01.2022 07:00:00;24.01.2022 08:00:00;11.84
24.01.2022 08:00:00;24.01.2022 09:00:00;99.92
24.01.2022 09:00:00;24.01.2022 10:00:00;115
24.01.2022 10:00:00;24.01.2022 11:00:00;100.1
24.01.2022 11:00:00;24.01.2022 12:00:00;115.94
24.01.2022 12:00:00;24.01.2022 13:00:00;99.92
24.01.2022 13:00:00;24.01.2022 14:00:00;74.5
24.01.2022 14:00:00;24.01.2022 15:00:00;61.6
24.01.2022 15:00:00;24.01.2022 16:00:00;67.28
24.01.2022 16:00:00;24.01.2022 17:00:00;99
24.01.2022 17:00:00;24.01.2022 18:00:00;132.55
24.01.2022 18:00:00;24.01.2022 19:00:00;136.87
24.01.2022 19:00:00;24.01.2022 20:00:00;136.38
24.01.2022 20:00:00;24.01.2022 21:00:00;87.91
24.01.2022 21:00:00;24.01.2022 22:00:00;32.2
24.01.2022 22:00:00;24.01.2022 23:00:00;17.94
24.01.2022 23:00:00;25.01.2022 00:00:00;16.94
25.01.2022 00:00:00;25.01.2022 01:00:00;11.58
25.01.2022 01:00:00;25.01.2022 02:00:00;23.23
25.01.2022 02:00:00;25.01.2022 03:00:00;12.92
25.01.2022 03:00:00;25.01.2022 04:00:00;13.62
25.01.2022 04:00:00;25.01.2022 05:00:00;19.88
25.01.2022 05:00:00;25.01.2022 06:00:00;19
25.01.2022 06:00:00;25.01.2022 07:00:00;71.08
25.01.2022 07:00:00;25.01.2022 08:00:00;137.61
25.01.2022 08:00:00;25.01.2022 09:00:00;148.9
25.01.2022 09:00:00;25.01.2022 10:00:00;165.48
25.01.2022 10:00:00;25.01.2022 11:00:00;152.76
25.01.2022 11:00:00;25.01.2022 12:00:00;159.9
25.01.2022 12:00:00;25.01.2022 13:00:00;173.45
25.01.2022 13:00:00;25.01.2022 14:00:00;174.72
25.01.2022 14:00:00;25.01.2022 15:00:00;172.45
25.01.2022 15:00:00;25.01.2022 16:00:00;177.11
25.01.2022 16:00:00;25.01.2022 17:00:00;185.04
25.01.2022 17:00:00;25.01.2022 18:00:00;250.77
25.01.2022 18:00:00;25.01.2022 19:00:00;259.95
25.01.2022 19:00:00;25.01.2022 20:00:00;254.85
25.01.2022 20:00:00;25.01.2022 21:00:00;198.44
25.01.2022 21:00:00;25.01.2022 22:00:00;148.43
25.01.2022 22:00:00;25.01.2022 23:00:00;144.98
25.01.2022 23:00:00;26.01.2022 00:00:00;140.58
26.01.2022 00:00:00;26.01.2022 01:00:00;134.13
26.01.2022 01:00:00;26.01.2022 02:00:00;81.32
26.01.2022 02:00:00;26.01.2022 03:00:00;73.4
26.01.2022 03:00:00;26.01.2022 04:00:00;51.8
26.01.2022 04:00:00;26.01.2022 05:00:00;25.99
26.01.2022 05:00:00;26.01.2022 06:00:00;37.27
26.01.2022 06:00:00;26.01.2022 07:00:00;95.91
26.01.2022 07:00:00;26.01.2022 08:00:00;100.01
26.01.2022 08:00:00;26.01.2022 09:00:00;128.8
26.01.2022 09:00:00;26.01.2022 10:00:00;130.95
26.01.2022 10:00:00;26.01.2022 11:00:00;129.29
26.01.2022 11:00:00;26.01.2022 12:00:00;128.14
26.01.2022 12:00:00;26.01.2022 13:00:00;127.41
26.01.2022 13:00:00;26.01.2022 14:00:00;124.96
26.01.2022 14:00:00;26.01.2022 15:00:00;115.82
26.01.2022 15:00:00;26.01.2022 16:00:00;115.78
26.01.2022 16:00:00;26.01.2022 17:00:00;119.96
26.01.2022 17:00:00;26.01.2022 18:00:00;125.89
26.01.2022 18:00:00;26.01.2022 19:00:00;134.31
26.01.2022 19:00:00;26.01.2022 20:00:00;131.94
26.01.2022 20:00:00;26.01.2022 21:00:00;125.8
26.01.2022 21:00:00;26.01.2022 22:00:00;90.59
26.01.2022 22:00:00;26.01.2022 23:00:00;74.88
26.01.2022 23:00:00;27.01.2022 00:00:00;77.01
27.01.2022 00:00:00;27.01.2022 01:00:00;73.99
27.01.2022 01:00:00;27.01.2022 02:00:00;69.91
27.01.2022 02:00:00;27.01.2022 03:00:00;57.6
27.01.2022 03:00:00;27.01.2022 04:00:00;58.81
27.01.2022 04:00:00;27.01.2022 05:00:00;70.03
27.01.2022 05:00:00;27.01.2022 06:00:00;96.65
27.01.2022 06:00:00;27.01.2022 07:00:00;103.79
27.01.2022 07:00:00;27.01.2022 08:00:00;139.55
27.01.2022 08:00:00;27.01.2022 09:00:00;215
27.01.2022 09:00:00;27.01.2022 10:00:00;142.45
27.01.2022 10:00:00;27.01.2022 11:00:00;156.2
27.01.2022 11:00:00;27.01.2022 12:00:00;184.17
27.01.2022 12:00:00;27.01.2022 13:00:00;225.09
27.01.2022 13:00:00;27.01.2022 14:00:00;177.07
27.01.2022 14:00:00;27.01.2022 15:00:00;148.9
27.01.2022 15:00:00;27.01.2022 16:00:00;196.03
27.01.2022 16:00:00;27.01.2022 17:00:00;148.99
27.01.2022 17:00:00;27.01.2022 18:00:00;174.51
27.01.2022 18:00:00;27.01.2022 19:00:00;200.02
27.01.2022 19:00:00;27.01.2022 20:00:00;142.43
27.01.2022 20:00:00;27.01.2022 21:00:00;180.73
27.01.2022 21:00:00;27.01.2022 22:00:00;109.02
27.01.2022 22:00:00;27.01.2022 23:00:00;98.47
27.01.2022 23:00:00;28.01.2022 00:00:00;98.56
28.01.2022 00:00:00;28.01.2022 01:00:00;89.39
28.01.2022 01:00:00;28.01.2022 02:00:00;84.97
28.01.2022 02:00:00;28.01.2022 03:00:00;67.84
28.01.2022 03:00:00;28.01.2022 04:00:00;61.32
28.01.2022 04:00:00;28.01.2022 05:00:00;71.05
28.01.2022 05:00:00;28.01.2022 06:00:00;82.1
28.01.2022 06:00:00;28.01.2022 07:00:00;100.91
28.01.2022 07:00:00;28.01.2022 08:00:00;142.47
28.01.2022 08:00:00;28.01.2022 09:00:00;142.46
28.01.2022 09:00:00;28.01.2022 10:00:00;142.46
28.01.2022 10:00:00;28.01.2022 11:00:00;142.57
28.01.2022 11:00:00;28.01.2022 12:00:00;143.36
28.01.2022 12:00:00;28.01.2022 13:00:00;143.79
28.01.2022 13:00:00;28.01.2022 14:00:00;143.24
28.01.2022 14:00:00;28.01.2022 15:00:00;142.48
28.01.2022 15:00:00;28.01.2022 16:00:00;142.27
28.01.2022 16:00:00;28.01.2022 17:00:00;143.14
28.01.2022 17:00:00;28.01.2022 18:00:00;148.82
28.01.2022 18:00:00;28.01.2022 19:00:00;150.17
28.01.2022 19:00:00;28.01.2022 20:00:00;147.47
28.01.2022 20:00:00;28.01.2022 21:00:00;142.07
28.01.2022 21:00:00;28.01.2022 22:00:00;136.92
28.01.2022 22:00:00;28.01.2022 23:00:00;136.36
28.01.2022 23:00:00;29.01.2022 00:00:00;130.54
29.01.2022 00:00:00;29.01.2022 01:00:00;79.9
29.01.2022 01:00:00;29.01.2022 02:00:00;25.72
29.01.2022 02:00:00;29.01.2022 03:00:00;15.99
29.01.2022 03:00:00;29.01.2022 04:00:00;34.53
29.01.2022 04:00:00;29.01.2022 05:00:00;16.96
29.01.2022 05:00:00;29.01.2022 06:00:00;41.74
29.01.2022 06:00:00;29.01.2022 07:00:00;42.58
29.01.2022 07:00:00;29.01.2022 08:00:00;15.95
29.01.2022 08:00:00;29.01.2022 09:00:00;23.94
29.01.2022 09:00:00;29.01.2022 10:00:00;15.98
29.01.2022 10:00:00;29.01.2022 11:00:00;15.96
29.01.2022 11:00:00;29.01.2022 12:00:00;17.19
29.01.2022 12:00:00;29.01.2022 13:00:00;17.62
29.01.2022 13:00:00;29.01.2022 14:00:00;17.93
29.01.2022 14:00:00;29.01.2022 15:00:00;17.51
29.01.2022 15:00:00;29.01.2022 16:00:00;17.23
29.01.2022 16:00:00;29.01.2022 17:00:00;23.9
29.01.2022 17:00:00;29.01.2022 18:00:00;24.91
29.01.2022 18:00:00;29.01.2022 19:00:00;40.08
29.01.2022 19:00:00;29.01.2022 20:00:00;23.99
29.01.2022 20:00:00;29.01.2022 21:00:00;16.37
29.01.2022 21:00:00;29.01.2022 22:00:00;14.68
29.01.2022 22:00:00;29.01.2022 23:00:00;17.95
29.01.2022 23:00:00;30.01.2022 00:00:00;15.99
30.01.2022 00:00:00;30.01.2022 01:00:00;15.9
30.01.2022 01:00:00;30.01.2022 02:00:00;13.03
30.01.2022 02:00:00;30.01.2022 03:00:00;4.6
30.01.2022 03:00:00;30.01.2022 04:00:00;10.03
30.01.2022 04:00:00;30.01.2022 05:00:00;10.01
30.01.2022 05:00:00;30.01.2022 06:00:00;10.15
30.01.2022 06:00:00;30.01.2022 07:00:00;11.1
30.01.2022 07:00:00;30.01.2022 08:00:00;4.01
30.01.2022 08:00:00;30.01.2022 09:00:00;9.95
30.01.2022 09:00:00;30.01.2022 10:00:00;11.09
30.01.2022 10:00:00;30.01.2022 11:00:00;24.33
30.01.2022 11:00:00;30.01.2022 12:00:00;34.11
30.01.2022 12:00:00;30.01.2022 13:00:00;32.18
30.01.2022 13:00:00;30.01.2022 14:00:00;33.56
30.01.2022 14:00:00;30.01.2022 15:00:00;30
30.01.2022 15:00:00;30.01.2022 16:00:00;31.96
30.01.2022 16:00:00;30.01.2022 17:00:00;48.34
30.01.2022 17:00:00;30.01.2022 18:00:00;44.42
30.01.2022 18:00:00;30.01.2022 19:00:00;82.82
30.01.2022 19:00:00;30.01.2022 20:00:00;94.95
30.01.2022 20:00:00;30.01.2022 21:00:00;85.6
30.01.2022 21:00:00;30.01.2022 22:00:00;60.08
30.01.2022 22:00:00;30.01.2022 23:00:00;80.69
30.01.2022 23:00:00;31.01.2022 00:00:00;81.45
31.01.2022 00:00:00;31.01.2022 01:00:00;55.35
31.01.2022 01:00:00;31.01.2022 02:00:00;50.39
31.01.2022 02:00:00;31.01.2022 03:00:00;48.33
31.01.2022 03:00:00;31.01.2022 04:00:00;55.89
31.01.2022 04:00:00;31.01.2022 05:00:00;60.09
31.01.2022 05:00:00;31.01.2022 06:00:00;97.73
31.01.2022 06:00:00;31.01.2022 07:00:00;132.85
31.01.2022 07:00:00;31.01.2022 08:00:00;143.29
31.01.2022 08:00:00;31.01.2022 09:00:00;234.24
31.01.2022 09:00:00;31.01.2022 10:00:00;242.95
31.01.2022 10:00:00;31.01.2022 11:00:00;245.87
31.01.2022 11:00:00;31.01.2022 12:00:00;242.13
31.01.2022 12:00:00;31.01.2022 13:00:00;237.58
31.01.2022 13:00:00;31.01.2022 14:00:00;230
31.01.2022 14:00:00;31.01.2022 15:00:00;202.68
31.01.2022 15:00:00;31.01.2022 16:00:00;195.61
31.01.2022 16:00:00;31.01.2022 17:00:00;190.95
31.01.2022 17:00:00;31.01.2022 18:00:00;193.24
31.01.2022 18:00:00;31.01.2022 19:00:00;240.67
31.01.2022 19:00:00;31.01.2022 20:00:00;247.84
31.01.2022 20:00:00;31.01.2022 21:00:00;218.65
31.01.2022 21:00:00;31.01.2022 22:00:00;174.98
31.01.2022 22:00:00;31.01.2022 23:00:00;169.12
31.01.2022 23:00:00;01.02.2022 00:00:00;151.25
01.02.2022 00:00:00;01.02.2022 01:00:00;142.18
01.02.2022 01:00:00;01.02.2022 02:00:00;140.75
01.02.2022 02:00:00;01.02.2022 03:00:00;138.99
01.02.2022 03:00:00;01.02.2022 04:00:00;135.51
01.02.2022 04:00:00;01.02.2022 05:00:00;130.83
01.02.2022 05:00:00;01.02.2022 06:00:00;137.54
01.02.2022 06:00:00;01.02.2022 07:00:00;143.44
01.02.2022 07:00:00;01.02.2022 08:00:00;147.41
01.02.2022 08:00:00;01.02.2022 09:00:00;233.43
01.02.2022 09:00:00;01.02.2022 10:00:00;243.72
01.02.2022 10:00:00;01.02.2022 11:00:00;207.89
01.02.2022 11:00:00;01.02.2022 12:00:00;204.91
01.02.2022 12:00:00;01.02.2022 13:00:00;168.66
01.02.2022 13:00:00;01.02.2022 14:00:00;142.52
01.02.2022 14:00:00;01.02.2022 15:00:00;138.7
01.02.2022 15:00:00;01.02.2022 16:00:00;134.12
01.02.2022 16:00:00;01.02.2022 17:00:00;131.43
01.02.2022 17:00:00;01.02.2022 18:00:00;135.75
01.02.2022 18:00:00;01.02.2022 19:00:00;131.45
01.02.2022 19:00:00;01.02.2022 20:00:00;133.15
01.02.2022 20:00:00;01.02.2022 21:00:00;142.13
01.02.2022 21:00:00;01.02.2022 22:00:00;123.72
01.02.2022 22:00:00;01.02.2022 23:00:00;119.96
01.02.2022 23:00:00;02.02.2022 00:00:00;118.88
02.02.2022 00:00:00;02.02.2022 01:00:00;102.26
02.02.2022 01:00:00;02.02.2022 02:00:00;99.99
02.02.2022 02:00:00;02.02.2022 03:00:00;82.76
02.02.2022 03:00:00;02.02.2022 04:00:00;75.17
02.02.2022 04:00:00;02.02.2022 05:00:00;91.93
02.02.2022 05:00:00;02.02.2022 06:00:00;110.53
02.02.2022 06:00:00;02.02.2022 07:00:00;128.79
02.02.2022 07:00:00;02.02.2022 08:00:00;132.88
02.02.2022 08:00:00;02.02.2022 09:00:00;143.34
02.02.2022 09:00:00;02.02.2022 10:00:00;155.06
02.02.2022 10:00:00;02.02.2022 11:00:00;215.87
02.02.2022 11:00:00;02.02.2022 12:00:00;220.08
02.02.2022 12:00:00;02.02.2022 13:00:00;176.02
02.02.2022 13:00:00;02.02.2022 14:00:00;174.04
02.02.2022 14:00:00;02.02.2022 15:00:00;159.37
02.02.2022 15:00:00;02.02.2022 16:00:00;151.4
02.02.2022 16:00:00;02.02.2022 17:00:00;188.46
02.02.2022 17:00:00;02.02.2022 18:00:00;196.69
02.02.2022 18:00:00;02.02.2022 19:00:00;238.01
02.02.2022 19:00:00;02.02.2022 20:00:00;266.9
02.02.2022 20:00:00;02.02.2022 21:00:00;258.64
02.02.2022 21:00:00;02.02.2022 22:00:00;231.31
02.02.2022 22:00:00;02.02.2022 23:00:00;187.4
02.02.2022 23:00:00;03.02.2022 00:00:00;154.96
03.02.2022 00:00:00;03.02.2022 01:00:00;142.57
03.02.2022 01:00:00;03.02.2022 02:00:00;137.02
03.02.2022 02:00:00;03.02.2022 03:00:00;135.89
03.02.2022 03:00:00;03.02.2022 04:00:00;134.78
03.02.2022 04:00:00;03.02.2022 05:00:00;134.87
03.02.2022 05:00:00;03.02.2022 06:00:00;136.98
03.02.2022 06:00:00;03.02.2022 07:00:00;141.51
03.02.2022 07:00:00;03.02.2022 08:00:00;192.17
03.02.2022 08:00:00;03.02.2022 09:00:00;212.62
03.02.2022 09:00:00;03.02.2022 10:00:00;226.97
03.02.2022 10:00:00;03.02.2022 11:00:00;223.33
03.02.2022 11:00:00;03.02.2022 12:00:00;213.26
03.02.2022 12:00:00;03.02.2022 13:00:00;209
03.02.2022 13:00:00;03.02.2022 14:00:00;195.95
03.02.2022 14:00:00;03.02.2022 15:00:00;192.68
03.02.2022 15:00:00;03.02.2022 16:00:00;194.9
03.02.2022 16:00:00;03.02.2022 17:00:00;204.64
03.02.2022 17:00:00;03.02.2022 18:00:00;207.61
03.02.2022 18:00:00;03.02.2022 19:00:00;224.15
03.02.2022 19:00:00;03.02.2022 20:00:00;236.41
03.02.2022 20:00:00;03.02.2022 21:00:00;164.95
03.02.2022 21:00:00;03.02.2022 22:00:00;138.38
03.02.2022 22:00:00;03.02.2022 23:00:00;135.46
03.02.2022 23:00:00;04.02.2022 00:00:00;132.92
04.02.2022 00:00:00;04.02.2022 01:00:00;119.92
04.02.2022 01:00:00;04.02.2022 02:00:00;94.07
04.02.2022 02:00:00;04.02.2022 03:00:00;75.87
04.02.2022 03:00:00;04.02.2022 04:00:00;79.35
04.02.2022 04:00:00;04.02.2022 05:00:00;72.94
04.02.2022 05:00:00;04.02.2022 06:00:00;80.07
04.02.2022 06:00:00;04.02.2022 07:00:00;124.91
04.02.2022 07:00:00;04.02.2022 08:00:00;154.96
04.02.2022 08:00:00;04.02.2022 09:00:00;128.56
04.02.2022 09:00:00;04.02.2022 10:00:00;129.69
04.02.2022 10:00:00;04.02.2022 11:00:00;115.46
04.02.2022 11:00:00;04.02.2022 12:00:00;77.47
04.02.2022 12:00:00;04.02.2022 13:00:00;52.84
04.02.2022 13:00:00;04.02.2022 14:00:00;46.23
04.02.2022 14:00:00;04.02.2022 15:00:00;36.79
04.02.2022 15:00:00;04.02.2022 16:00:00;36.34
04.02.2022 16:00:00;04.02.2022 17:00:00;36.04
04.02.2022 17:00:00;04.02.2022 18:00:00;82.49
04.02.2022 18:00:00;04.02.2022 19:00:00;125.36
04.02.2022 19:00:00;04.02.2022 20:00:00;125
04.02.2022 20:00:00;04.02.2022 21:00:00;50.11
04.02.2022 21:00:00;04.02.2022 22:00:00;21.97
04.02.2022 22:00:00;04.02.2022 23:00:00;20.1
04.02.2022 23:00:00;05.02.2022 00:00:00;48.63
05.02.2022 00:00:00;05.02.2022 01:00:00;15.91
05.02.2022 01:00:00;05.02.2022 02:00:00;16
05.02.2022 02:00:00;05.02.2022 03:00:00;15.91
05.02.2022 03:00:00;05.02.2022 04:00:00;15.26
05.02.2022 04:00:00;05.02.2022 05:00:00;16.9
05.02.2022 05:00:00;05.02.2022 06:00:00;21.28
05.02.2022 06:00:00;05.02.2022 07:00:00;33.99
05.02.2022 07:00:00;05.02.2022 08:00:00;42.68
05.02.2022 08:00:00;05.02.2022 09:00:00;45.22
05.02.2022 09:00:00;05.02.2022 10:00:00;64.3
05.02.2022 10:00:00;05.02.2022 11:00:00;86.09
05.02.2022 11:00:00;05.02.2022 12:00:00;107.67
05.02.2022 12:00:00;05.02.2022 13:00:00;83.14
05.02.2022 13:00:00;05.02.2022 14:00:00;59.36
05.02.2022 14:00:00;05.02.2022 15:00:00;84.16
05.02.2022 15:00:00;05.02.2022 16:00:00;45.07
05.02.2022 16:00:00;05.02.2022 17:00:00;40.8
05.02.2022 17:00:00;05.02.2022 18:00:00;83.75
05.02.2022 18:00:00;05.02.2022 19:00:00;124.28
05.02.2022 19:00:00;05.02.2022 20:00:00;99.85
05.02.2022 20:00:00;05.02.2022 21:00:00;48.69
05.02.2022 21:00:00;05.02.2022 22:00:00;32.89
05.02.2022 22:00:00;05.02.2022 23:00:00;89.51
05.02.2022 23:00:00;06.02.2022 00:00:00;93.55
06.02.2022 00:00:00;06.02.2022 01:00:00;65.08
06.02.2022 01:00:00;06.02.2022 02:00:00;23.08
06.02.2022 02:00:00;06.02.2022 03:00:00;27.97
06.02.2022 03:00:00;06.02.2022 04:00:00;20.64
06.02.2022 04:00:00;06.02.2022 05:00:00;20.03
06.02.2022 05:00:00;06.02.2022 06:00:00;20.05
06.02.2022 06:00:00;06.02.2022 07:00:00;24.98
06.02.2022 07:00:00;06.02.2022 08:00:00;14.95
06.02.2022 08:00:00;06.02.2022 09:00:00;18.94
06.02.2022 09:00:00;06.02.2022 10:00:00;11.86
06.02.2022 10:00:00;06.02.2022 11:00:00;12.36
06.02.2022 11:00:00;06.02.2022 12:00:00;13.75
06.02.2022 12:00:00;06.02.2022 13:00:00;20.19
06.02.2022 13:00:00;06.02.2022 14:00:00;23.79
06.02.2022 14:00:00;06.02.2022 15:00:00;24.23
06.02.2022 15:00:00;06.02.2022 16:00:00;24.25
06.02.2022 16:00:00;06.02.2022 17:00:00;34.17
06.02.2022 17:00:00;06.02.2022 18:00:00;76.54
06.02.2022 18:00:00;06.02.2022 19:00:00;75.1
06.02.2022 19:00:00;06.02.2022 20:00:00;119.92
06.02.2022 20:00:00;06.02.2022 21:00:00;81.71
06.02.2022 21:00:00;06.02.2022 22:00:00;88.75
06.02.2022 22:00:00;06.02.2022 23:00:00;88.19
06.02.2022 23:00:00;07.02.2022 00:00:00;74.61
07.02.2022 00:00:00;07.02.2022 01:00:00;36.84
07.02.2022 01:00:00;07.02.2022 02:00:00;20.04
07.02.2022 02:00:00;07.02.2022 03:00:00;15.91
07.02.2022 03:00:00;07.02.2022 04:00:00;14.27
07.02.2022 04:00:00;07.02.2022 05:00:00;13.83
07.02.2022 05:00:00;07.02.2022 06:00:00;24
07.02.2022 06:00:00;07.02.2022 07:00:00;76.54
07.02.2022 07:00:00;07.02.2022 08:00:00;119.99
07.02.2022 08:00:00;07.02.2022 09:00:00;128.07
07.02.2022 09:00:00;07.02.2022 10:00:00;130.17
07.02.2022 10:00:00;07.02.2022 11:00:00;127.76
07.02.2022 11:00:00;07.02.2022 12:00:00;155.03
07.02.2022 12:00:00;07.02.2022 13:00:00;152.5
07.02.2022 13:00:00;07.02.2022 14:00:00;152.2
07.02.2022 14:00:00;07.02.2022 15:00:00;135.08
07.02.2022 15:00:00;07.02.2022 16:00:00;125
07.02.2022 16:00:00;07.02.2022 17:00:00;126.02
07.02.2022 17:00:00;07.02.2022 18:00:00;127.18
07.02.2022 18:00:00;07.02.2022 19:00:00;133.35
07.02.2022 19:00:00;07.02.2022 20:00:00;135.15
07.02.2022 20:00:00;07.02.2022 21:00:00;134.31
07.02.2022 21:00:00;07.02.2022 22:00:00;132.09
07.02.2022 22:00:00;07.02.2022 23:00:00;126.53
07.02.2022 23:00:00;08.02.2022 00:00:00;120.21
08.02.2022 00:00:00;08.02.2022 01:00:00;100.28
08.02.2022 01:00:00;08.02.2022 02:00:00;88.92
08.02.2022 02:00:00;08.02.2022 03:00:00;71.17
08.02.2022 03:00:00;08.02.2022 04:00:00;75.08
08.02.2022 04:00:00;08.02.2022 05:00:00;84.25
08.02.2022 05:00:00;08.02.2022 06:00:00;94.66
08.02.2022 06:00:00;08.02.2022 07:00:00;124.99
08.02.2022 07:00:00;08.02.2022 08:00:00;141.45
08.02.2022 08:00:00;08.02.2022 09:00:00;124.98
08.02.2022 09:00:00;08.02.2022 10:00:00;124.56
08.02.2022 10:00:00;08.02.2022 11:00:00;117.4
08.02.2022 11:00:00;08.02.2022 12:00:00;117.15
08.02.2022 12:00:00;08.02.2022 13:00:00;119.94
08.02.2022 13:00:00;08.02.2022 14:00:00;116.44
08.02.2022 14:00:00;08.02.2022 15:00:00;110.67
08.02.2022 15:00:00;08.02.2022 16:00:00;109.9
08.02.2022 16:00:00;08.02.2022 17:00:00;114.08
08.02.2022 17:00:00;08.02.2022 18:00:00;112.6
08.02.2022 18:00:00;08.02.2022 19:00:00;115.37
08.02.2022 19:00:00;08.02.2022 20:00:00;109.27
