Delivery Start (EET);Delivery End (EET);FI Price (EUR)
04.05.2023 13:00:00;04.05.2023 14:00:00;71.79
04.05.2023 14:00:00;04.05.2023 15:00:00;62.14
04.05.2023 15:00:00;04.05.2023 16:00:00;58.57
04.05.2023 16:00:00;04.05.2023 17:00:00;66.89
04.05.2023 17:00:00;04.05.2023 18:00:00;79.02
04.05.2023 18:00:00;04.05.2023 19:00:00;98.99
04.05.2023 19:00:00;04.05.2023 20:00:00;106.18
04.05.2023 20:00:00;04.05.2023 21:00:00;114.74
04.05.2023 21:00:00;04.05.2023 22:00:00;116.99
04.05.2023 22:00:00;04.05.2023 23:00:00;110.7
04.05.2023 23:00:00;05.05.2023 00:00:00;101.89
05.05.2023 00:00:00;05.05.2023 01:00:00;89.56
05.05.2023 01:00:00;05.05.2023 02:00:00;81.89
05.05.2023 02:00:00;05.05.2023 03:00:00;77.05
05.05.2023 03:00:00;05.05.2023 04:00:00;76.05
05.05.2023 04:00:00;05.05.2023 05:00:00;76.97
05.05.2023 05:00:00;05.05.2023 06:00:00;76.32
05.05.2023 06:00:00;05.05.2023 07:00:00;85.42
05.05.2023 07:00:00;05.05.2023 08:00:00;94.02
05.05.2023 08:00:00;05.05.2023 09:00:00;101.94
05.05.2023 09:00:00;05.05.2023 10:00:00;96.01
05.05.2023 10:00:00;05.05.2023 11:00:00;90.65
05.05.2023 11:00:00;05.05.2023 12:00:00;87.95
05.05.2023 12:00:00;05.05.2023 13:00:00;82.06
05.05.2023 13:00:00;05.05.2023 14:00:00;77.58
05.05.2023 14:00:00;05.05.2023 15:00:00;76.74
05.05.2023 15:00:00;05.05.2023 16:00:00;77.01
05.05.2023 16:00:00;05.05.2023 17:00:00;79.13
05.05.2023 17:00:00;05.05.2023 18:00:00;84.4
05.05.2023 18:00:00;05.05.2023 19:00:00;80.99
05.05.2023 19:00:00;05.05.2023 20:00:00;81
05.05.2023 20:00:00;05.05.2023 21:00:00;80.93
05.05.2023 21:00:00;05.05.2023 22:00:00;80.17
05.05.2023 22:00:00;05.05.2023 23:00:00;83.74
05.05.2023 23:00:00;06.05.2023 00:00:00;78.12
06.05.2023 00:00:00;06.05.2023 01:00:00;72.65
06.05.2023 01:00:00;06.05.2023 02:00:00;67.99
06.05.2023 02:00:00;06.05.2023 03:00:00;63.89
06.05.2023 03:00:00;06.05.2023 04:00:00;62.91
06.05.2023 04:00:00;06.05.2023 05:00:00;64.84
06.05.2023 05:00:00;06.05.2023 06:00:00;65.61
06.05.2023 06:00:00;06.05.2023 07:00:00;69.35
06.05.2023 07:00:00;06.05.2023 08:00:00;74.09
06.05.2023 08:00:00;06.05.2023 09:00:00;77.19
06.05.2023 09:00:00;06.05.2023 10:00:00;84.6
06.05.2023 10:00:00;06.05.2023 11:00:00;79.34
06.05.2023 11:00:00;06.05.2023 12:00:00;77.79
06.05.2023 12:00:00;06.05.2023 13:00:00;72.63
06.05.2023 13:00:00;06.05.2023 14:00:00;70.31
06.05.2023 14:00:00;06.05.2023 15:00:00;55.76
06.05.2023 15:00:00;06.05.2023 16:00:00;50
06.05.2023 16:00:00;06.05.2023 17:00:00;63.16
06.05.2023 17:00:00;06.05.2023 18:00:00;72.85
06.05.2023 18:00:00;06.05.2023 19:00:00;77.96
06.05.2023 19:00:00;06.05.2023 20:00:00;81.59
06.05.2023 20:00:00;06.05.2023 21:00:00;85.07
06.05.2023 21:00:00;06.05.2023 22:00:00;82.75
06.05.2023 22:00:00;06.05.2023 23:00:00;78.47
06.05.2023 23:00:00;07.05.2023 00:00:00;78.38
07.05.2023 00:00:00;07.05.2023 01:00:00;73.15
07.05.2023 01:00:00;07.05.2023 02:00:00;61.35
07.05.2023 02:00:00;07.05.2023 03:00:00;61.78
07.05.2023 03:00:00;07.05.2023 04:00:00;61.67
07.05.2023 04:00:00;07.05.2023 05:00:00;62.05
07.05.2023 05:00:00;07.05.2023 06:00:00;63.68
07.05.2023 06:00:00;07.05.2023 07:00:00;64.52
07.05.2023 07:00:00;07.05.2023 08:00:00;66.01
07.05.2023 08:00:00;07.05.2023 09:00:00;78.41
07.05.2023 09:00:00;07.05.2023 10:00:00;75.87
07.05.2023 10:00:00;07.05.2023 11:00:00;67.6
07.05.2023 11:00:00;07.05.2023 12:00:00;37.38
07.05.2023 12:00:00;07.05.2023 13:00:00;30.46
07.05.2023 13:00:00;07.05.2023 14:00:00;39.28
07.05.2023 14:00:00;07.05.2023 15:00:00;35.06
07.05.2023 15:00:00;07.05.2023 16:00:00;30.66
07.05.2023 16:00:00;07.05.2023 17:00:00;30.07
07.05.2023 17:00:00;07.05.2023 18:00:00;56.62
07.05.2023 18:00:00;07.05.2023 19:00:00;68.89
07.05.2023 19:00:00;07.05.2023 20:00:00;72.16
07.05.2023 20:00:00;07.05.2023 21:00:00;72.28
07.05.2023 21:00:00;07.05.2023 22:00:00;67.9
07.05.2023 22:00:00;07.05.2023 23:00:00;66.01
07.05.2023 23:00:00;08.05.2023 00:00:00;66.75
08.05.2023 00:00:00;08.05.2023 01:00:00;61.65
08.05.2023 01:00:00;08.05.2023 02:00:00;56.26
08.05.2023 02:00:00;08.05.2023 03:00:00;55.11
08.05.2023 03:00:00;08.05.2023 04:00:00;56.68
08.05.2023 04:00:00;08.05.2023 05:00:00;59.45
08.05.2023 05:00:00;08.05.2023 06:00:00;62.89
08.05.2023 06:00:00;08.05.2023 07:00:00;67.95
08.05.2023 07:00:00;08.05.2023 08:00:00;79.93
08.05.2023 08:00:00;08.05.2023 09:00:00;113.52
08.05.2023 09:00:00;08.05.2023 10:00:00;107.53
08.05.2023 10:00:00;08.05.2023 11:00:00;96.91
08.05.2023 11:00:00;08.05.2023 12:00:00;89.63
08.05.2023 12:00:00;08.05.2023 13:00:00;79.68
08.05.2023 13:00:00;08.05.2023 14:00:00;75.06
08.05.2023 14:00:00;08.05.2023 15:00:00;69.48
08.05.2023 15:00:00;08.05.2023 16:00:00;62.9
08.05.2023 16:00:00;08.05.2023 17:00:00;60.21
08.05.2023 17:00:00;08.05.2023 18:00:00;60.29
08.05.2023 18:00:00;08.05.2023 19:00:00;61.99
08.05.2023 19:00:00;08.05.2023 20:00:00;64.84
08.05.2023 20:00:00;08.05.2023 21:00:00;62.81
08.05.2023 21:00:00;08.05.2023 22:00:00;57.18
08.05.2023 22:00:00;08.05.2023 23:00:00;52.05
08.05.2023 23:00:00;09.05.2023 00:00:00;40.3
09.05.2023 00:00:00;09.05.2023 01:00:00;29.33
09.05.2023 01:00:00;09.05.2023 02:00:00;19.23
09.05.2023 02:00:00;09.05.2023 03:00:00;3.59
09.05.2023 03:00:00;09.05.2023 04:00:00;2.88
09.05.2023 04:00:00;09.05.2023 05:00:00;2.35
09.05.2023 05:00:00;09.05.2023 06:00:00;3.77
09.05.2023 06:00:00;09.05.2023 07:00:00;24.97
09.05.2023 07:00:00;09.05.2023 08:00:00;29.82
09.05.2023 08:00:00;09.05.2023 09:00:00;51.35
09.05.2023 09:00:00;09.05.2023 10:00:00;57.78
09.05.2023 10:00:00;09.05.2023 11:00:00;47.11
09.05.2023 11:00:00;09.05.2023 12:00:00;33.41
09.05.2023 12:00:00;09.05.2023 13:00:00;28.89
09.05.2023 13:00:00;09.05.2023 14:00:00;25.06
09.05.2023 14:00:00;09.05.2023 15:00:00;15.17
09.05.2023 15:00:00;09.05.2023 16:00:00;9.99
09.05.2023 16:00:00;09.05.2023 17:00:00;6.95
09.05.2023 17:00:00;09.05.2023 18:00:00;6.33
09.05.2023 18:00:00;09.05.2023 19:00:00;12.74
09.05.2023 19:00:00;09.05.2023 20:00:00;22.06
09.05.2023 20:00:00;09.05.2023 21:00:00;20.94
09.05.2023 21:00:00;09.05.2023 22:00:00;10.32
09.05.2023 22:00:00;09.05.2023 23:00:00;5.79
09.05.2023 23:00:00;10.05.2023 00:00:00;1.6
10.05.2023 00:00:00;10.05.2023 01:00:00;0.01
10.05.2023 01:00:00;10.05.2023 02:00:00;0.01
10.05.2023 02:00:00;10.05.2023 03:00:00;0
10.05.2023 03:00:00;10.05.2023 04:00:00;0
10.05.2023 04:00:00;10.05.2023 05:00:00;0
10.05.2023 05:00:00;10.05.2023 06:00:00;0
10.05.2023 06:00:00;10.05.2023 07:00:00;0.07
10.05.2023 07:00:00;10.05.2023 08:00:00;3.34
10.05.2023 08:00:00;10.05.2023 09:00:00;29.39
10.05.2023 09:00:00;10.05.2023 10:00:00;35.55
10.05.2023 10:00:00;10.05.2023 11:00:00;30.25
10.05.2023 11:00:00;10.05.2023 12:00:00;22.05
10.05.2023 12:00:00;10.05.2023 13:00:00;3.99
10.05.2023 13:00:00;10.05.2023 14:00:00;3.1
10.05.2023 14:00:00;10.05.2023 15:00:00;2.41
10.05.2023 15:00:00;10.05.2023 16:00:00;1.56
10.05.2023 16:00:00;10.05.2023 17:00:00;1.52
10.05.2023 17:00:00;10.05.2023 18:00:00;1.73
10.05.2023 18:00:00;10.05.2023 19:00:00;3.72
10.05.2023 19:00:00;10.05.2023 20:00:00;9.91
10.05.2023 20:00:00;10.05.2023 21:00:00;10.15
10.05.2023 21:00:00;10.05.2023 22:00:00;1.69
10.05.2023 22:00:00;10.05.2023 23:00:00;1.35
10.05.2023 23:00:00;11.05.2023 00:00:00;0.01
11.05.2023 00:00:00;11.05.2023 01:00:00;-0.12
11.05.2023 01:00:00;11.05.2023 02:00:00;-0.11
11.05.2023 02:00:00;11.05.2023 03:00:00;-0.13
11.05.2023 03:00:00;11.05.2023 04:00:00;-0.12
11.05.2023 04:00:00;11.05.2023 05:00:00;-0.06
11.05.2023 05:00:00;11.05.2023 06:00:00;0.01
11.05.2023 06:00:00;11.05.2023 07:00:00;6.31
11.05.2023 07:00:00;11.05.2023 08:00:00;15.21
11.05.2023 08:00:00;11.05.2023 09:00:00;34.52
11.05.2023 09:00:00;11.05.2023 10:00:00;47.85
11.05.2023 10:00:00;11.05.2023 11:00:00;44.96
11.05.2023 11:00:00;11.05.2023 12:00:00;37.96
11.05.2023 12:00:00;11.05.2023 13:00:00;29.18
11.05.2023 13:00:00;11.05.2023 14:00:00;28.29
11.05.2023 14:00:00;11.05.2023 15:00:00;28.12
11.05.2023 15:00:00;11.05.2023 16:00:00;15.06
11.05.2023 16:00:00;11.05.2023 17:00:00;21.58
11.05.2023 17:00:00;11.05.2023 18:00:00;26.97
11.05.2023 18:00:00;11.05.2023 19:00:00;29.15
11.05.2023 19:00:00;11.05.2023 20:00:00;29.14
11.05.2023 20:00:00;11.05.2023 21:00:00;28.5
11.05.2023 21:00:00;11.05.2023 22:00:00;18.54
11.05.2023 22:00:00;11.05.2023 23:00:00;12.98
11.05.2023 23:00:00;12.05.2023 00:00:00;3.53
12.05.2023 00:00:00;12.05.2023 01:00:00;0.39
12.05.2023 01:00:00;12.05.2023 02:00:00;0.01
12.05.2023 02:00:00;12.05.2023 03:00:00;0.01
12.05.2023 03:00:00;12.05.2023 04:00:00;0.26
12.05.2023 04:00:00;12.05.2023 05:00:00;3
12.05.2023 05:00:00;12.05.2023 06:00:00;15.65
12.05.2023 06:00:00;12.05.2023 07:00:00;26.86
12.05.2023 07:00:00;12.05.2023 08:00:00;42.85
12.05.2023 08:00:00;12.05.2023 09:00:00;84.9
12.05.2023 09:00:00;12.05.2023 10:00:00;96.5
12.05.2023 10:00:00;12.05.2023 11:00:00;84.32
12.05.2023 11:00:00;12.05.2023 12:00:00;82.48
12.05.2023 12:00:00;12.05.2023 13:00:00;64.58
12.05.2023 13:00:00;12.05.2023 14:00:00;52.87
12.05.2023 14:00:00;12.05.2023 15:00:00;44.17
12.05.2023 15:00:00;12.05.2023 16:00:00;37.58
12.05.2023 16:00:00;12.05.2023 17:00:00;37.23
12.05.2023 17:00:00;12.05.2023 18:00:00;38.07
12.05.2023 18:00:00;12.05.2023 19:00:00;49.57
12.05.2023 19:00:00;12.05.2023 20:00:00;56.95
12.05.2023 20:00:00;12.05.2023 21:00:00;58.07
12.05.2023 21:00:00;12.05.2023 22:00:00;49.84
12.05.2023 22:00:00;12.05.2023 23:00:00;48.37
12.05.2023 23:00:00;13.05.2023 00:00:00;44.6
13.05.2023 00:00:00;13.05.2023 01:00:00;39.07
13.05.2023 01:00:00;13.05.2023 02:00:00;25.81
13.05.2023 02:00:00;13.05.2023 03:00:00;25.29
13.05.2023 03:00:00;13.05.2023 04:00:00;25.35
13.05.2023 04:00:00;13.05.2023 05:00:00;26.01
13.05.2023 05:00:00;13.05.2023 06:00:00;26.39
13.05.2023 06:00:00;13.05.2023 07:00:00;26.38
13.05.2023 07:00:00;13.05.2023 08:00:00;22.56
13.05.2023 08:00:00;13.05.2023 09:00:00;22.97
13.05.2023 09:00:00;13.05.2023 10:00:00;24.29
13.05.2023 10:00:00;13.05.2023 11:00:00;24.17
13.05.2023 11:00:00;13.05.2023 12:00:00;22.55
13.05.2023 12:00:00;13.05.2023 13:00:00;19.6
13.05.2023 13:00:00;13.05.2023 14:00:00;15.43
13.05.2023 14:00:00;13.05.2023 15:00:00;5.65
13.05.2023 15:00:00;13.05.2023 16:00:00;5.06
13.05.2023 16:00:00;13.05.2023 17:00:00;6.17
13.05.2023 17:00:00;13.05.2023 18:00:00;19.04
13.05.2023 18:00:00;13.05.2023 19:00:00;24.07
13.05.2023 19:00:00;13.05.2023 20:00:00;25.21
13.05.2023 20:00:00;13.05.2023 21:00:00;25.33
13.05.2023 21:00:00;13.05.2023 22:00:00;23.96
13.05.2023 22:00:00;13.05.2023 23:00:00;24.36
13.05.2023 23:00:00;14.05.2023 00:00:00;20
14.05.2023 00:00:00;14.05.2023 01:00:00;12.52
14.05.2023 01:00:00;14.05.2023 02:00:00;10.1
14.05.2023 02:00:00;14.05.2023 03:00:00;9
14.05.2023 03:00:00;14.05.2023 04:00:00;8.56
14.05.2023 04:00:00;14.05.2023 05:00:00;8.35
14.05.2023 05:00:00;14.05.2023 06:00:00;8
14.05.2023 06:00:00;14.05.2023 07:00:00;8.23
14.05.2023 07:00:00;14.05.2023 08:00:00;7.53
14.05.2023 08:00:00;14.05.2023 09:00:00;8.68
14.05.2023 09:00:00;14.05.2023 10:00:00;13.77
14.05.2023 10:00:00;14.05.2023 11:00:00;15.62
14.05.2023 11:00:00;14.05.2023 12:00:00;12.12
14.05.2023 12:00:00;14.05.2023 13:00:00;9.29
14.05.2023 13:00:00;14.05.2023 14:00:00;5.77
14.05.2023 14:00:00;14.05.2023 15:00:00;1.85
14.05.2023 15:00:00;14.05.2023 16:00:00;0.16
14.05.2023 16:00:00;14.05.2023 17:00:00;1.78
14.05.2023 17:00:00;14.05.2023 18:00:00;5.19
14.05.2023 18:00:00;14.05.2023 19:00:00;10.34
14.05.2023 19:00:00;14.05.2023 20:00:00;13.91
14.05.2023 20:00:00;14.05.2023 21:00:00;16.43
14.05.2023 21:00:00;14.05.2023 22:00:00;10.5
14.05.2023 22:00:00;14.05.2023 23:00:00;5.91
14.05.2023 23:00:00;15.05.2023 00:00:00;4.99
15.05.2023 00:00:00;15.05.2023 01:00:00;4.2
15.05.2023 01:00:00;15.05.2023 02:00:00;4.65
15.05.2023 02:00:00;15.05.2023 03:00:00;4.63
15.05.2023 03:00:00;15.05.2023 04:00:00;4.8
15.05.2023 04:00:00;15.05.2023 05:00:00;5.1
15.05.2023 05:00:00;15.05.2023 06:00:00;5.28
15.05.2023 06:00:00;15.05.2023 07:00:00;6.69
15.05.2023 07:00:00;15.05.2023 08:00:00;14.51
15.05.2023 08:00:00;15.05.2023 09:00:00;92.26
15.05.2023 09:00:00;15.05.2023 10:00:00;94.13
15.05.2023 10:00:00;15.05.2023 11:00:00;85.6
15.05.2023 11:00:00;15.05.2023 12:00:00;22.74
15.05.2023 12:00:00;15.05.2023 13:00:00;20.99
15.05.2023 13:00:00;15.05.2023 14:00:00;14.94
15.05.2023 14:00:00;15.05.2023 15:00:00;11.62
15.05.2023 15:00:00;15.05.2023 16:00:00;8.95
15.05.2023 16:00:00;15.05.2023 17:00:00;11.92
15.05.2023 17:00:00;15.05.2023 18:00:00;14.26
15.05.2023 18:00:00;15.05.2023 19:00:00;17.39
15.05.2023 19:00:00;15.05.2023 20:00:00;80.3
15.05.2023 20:00:00;15.05.2023 21:00:00;19.03
15.05.2023 21:00:00;15.05.2023 22:00:00;18.06
15.05.2023 22:00:00;15.05.2023 23:00:00;13.71
15.05.2023 23:00:00;16.05.2023 00:00:00;9.33
16.05.2023 00:00:00;16.05.2023 01:00:00;7.24
16.05.2023 01:00:00;16.05.2023 02:00:00;5.73
16.05.2023 02:00:00;16.05.2023 03:00:00;5.09
16.05.2023 03:00:00;16.05.2023 04:00:00;4.99
16.05.2023 04:00:00;16.05.2023 05:00:00;5.17
16.05.2023 05:00:00;16.05.2023 06:00:00;5.77
16.05.2023 06:00:00;16.05.2023 07:00:00;8.67
16.05.2023 07:00:00;16.05.2023 08:00:00;16.51
16.05.2023 08:00:00;16.05.2023 09:00:00;23.7
16.05.2023 09:00:00;16.05.2023 10:00:00;77.01
16.05.2023 10:00:00;16.05.2023 11:00:00;24.52
16.05.2023 11:00:00;16.05.2023 12:00:00;23.59
16.05.2023 12:00:00;16.05.2023 13:00:00;21.86
16.05.2023 13:00:00;16.05.2023 14:00:00;16.12
16.05.2023 14:00:00;16.05.2023 15:00:00;13.04
16.05.2023 15:00:00;16.05.2023 16:00:00;10.45
16.05.2023 16:00:00;16.05.2023 17:00:00;9
16.05.2023 17:00:00;16.05.2023 18:00:00;8.32
16.05.2023 18:00:00;16.05.2023 19:00:00;8.63
16.05.2023 19:00:00;16.05.2023 20:00:00;7.71
16.05.2023 20:00:00;16.05.2023 21:00:00;6.11
16.05.2023 21:00:00;16.05.2023 22:00:00;4.53
16.05.2023 22:00:00;16.05.2023 23:00:00;3.93
16.05.2023 23:00:00;17.05.2023 00:00:00;3.21
17.05.2023 00:00:00;17.05.2023 01:00:00;0.1
17.05.2023 01:00:00;17.05.2023 02:00:00;0.01
17.05.2023 02:00:00;17.05.2023 03:00:00;-0.19
17.05.2023 03:00:00;17.05.2023 04:00:00;-1.1
17.05.2023 04:00:00;17.05.2023 05:00:00;-2.02
17.05.2023 05:00:00;17.05.2023 06:00:00;-1.99
17.05.2023 06:00:00;17.05.2023 07:00:00;-1.02
17.05.2023 07:00:00;17.05.2023 08:00:00;0.01
17.05.2023 08:00:00;17.05.2023 09:00:00;2.43
17.05.2023 09:00:00;17.05.2023 10:00:00;3.45
17.05.2023 10:00:00;17.05.2023 11:00:00;3.29
17.05.2023 11:00:00;17.05.2023 12:00:00;2.96
17.05.2023 12:00:00;17.05.2023 13:00:00;1.63
17.05.2023 13:00:00;17.05.2023 14:00:00;0.48
17.05.2023 14:00:00;17.05.2023 15:00:00;0.05
17.05.2023 15:00:00;17.05.2023 16:00:00;0.08
17.05.2023 16:00:00;17.05.2023 17:00:00;0.07
17.05.2023 17:00:00;17.05.2023 18:00:00;0.11
17.05.2023 18:00:00;17.05.2023 19:00:00;0.49
17.05.2023 19:00:00;17.05.2023 20:00:00;1.46
17.05.2023 20:00:00;17.05.2023 21:00:00;1.63
17.05.2023 21:00:00;17.05.2023 22:00:00;0.25
17.05.2023 22:00:00;17.05.2023 23:00:00;0.1
17.05.2023 23:00:00;18.05.2023 00:00:00;0
18.05.2023 00:00:00;18.05.2023 01:00:00;-2.03
18.05.2023 01:00:00;18.05.2023 02:00:00;-2.09
18.05.2023 02:00:00;18.05.2023 03:00:00;-2.65
18.05.2023 03:00:00;18.05.2023 04:00:00;-3.36
18.05.2023 04:00:00;18.05.2023 05:00:00;-3.22
18.05.2023 05:00:00;18.05.2023 06:00:00;-2.59
18.05.2023 06:00:00;18.05.2023 07:00:00;-2.01
18.05.2023 07:00:00;18.05.2023 08:00:00;-1.11
18.05.2023 08:00:00;18.05.2023 09:00:00;0
18.05.2023 09:00:00;18.05.2023 10:00:00;0.07
18.05.2023 10:00:00;18.05.2023 11:00:00;0.21
18.05.2023 11:00:00;18.05.2023 12:00:00;1.72
18.05.2023 12:00:00;18.05.2023 13:00:00;2.28
18.05.2023 13:00:00;18.05.2023 14:00:00;2.8
18.05.2023 14:00:00;18.05.2023 15:00:00;3.21
18.05.2023 15:00:00;18.05.2023 16:00:00;4.14
18.05.2023 16:00:00;18.05.2023 17:00:00;4.63
18.05.2023 17:00:00;18.05.2023 18:00:00;5.82
18.05.2023 18:00:00;18.05.2023 19:00:00;9.36
18.05.2023 19:00:00;18.05.2023 20:00:00;17.93
18.05.2023 20:00:00;18.05.2023 21:00:00;18.7
18.05.2023 21:00:00;18.05.2023 22:00:00;17.67
18.05.2023 22:00:00;18.05.2023 23:00:00;13.66
18.05.2023 23:00:00;19.05.2023 00:00:00;9.09
19.05.2023 00:00:00;19.05.2023 01:00:00;5.88
19.05.2023 01:00:00;19.05.2023 02:00:00;5.36
19.05.2023 02:00:00;19.05.2023 03:00:00;4.5
19.05.2023 03:00:00;19.05.2023 04:00:00;4.1
19.05.2023 04:00:00;19.05.2023 05:00:00;4.16
19.05.2023 05:00:00;19.05.2023 06:00:00;3.94
19.05.2023 06:00:00;19.05.2023 07:00:00;4.52
19.05.2023 07:00:00;19.05.2023 08:00:00;83.19
19.05.2023 08:00:00;19.05.2023 09:00:00;102.8
19.05.2023 09:00:00;19.05.2023 10:00:00;101.93
19.05.2023 10:00:00;19.05.2023 11:00:00;88.05
19.05.2023 11:00:00;19.05.2023 12:00:00;39.91
19.05.2023 12:00:00;19.05.2023 13:00:00;15.9
19.05.2023 13:00:00;19.05.2023 14:00:00;9.99
19.05.2023 14:00:00;19.05.2023 15:00:00;7.28
19.05.2023 15:00:00;19.05.2023 16:00:00;4.76
19.05.2023 16:00:00;19.05.2023 17:00:00;4.64
19.05.2023 17:00:00;19.05.2023 18:00:00;6.01
19.05.2023 18:00:00;19.05.2023 19:00:00;8.06
19.05.2023 19:00:00;19.05.2023 20:00:00;10
19.05.2023 20:00:00;19.05.2023 21:00:00;8.44
19.05.2023 21:00:00;19.05.2023 22:00:00;4.71
19.05.2023 22:00:00;19.05.2023 23:00:00;3.33
19.05.2023 23:00:00;20.05.2023 00:00:00;1.84
20.05.2023 00:00:00;20.05.2023 01:00:00;0.44
20.05.2023 01:00:00;20.05.2023 02:00:00;1.23
20.05.2023 02:00:00;20.05.2023 03:00:00;1.21
20.05.2023 03:00:00;20.05.2023 04:00:00;0.26
20.05.2023 04:00:00;20.05.2023 05:00:00;0.12
20.05.2023 05:00:00;20.05.2023 06:00:00;0.92
20.05.2023 06:00:00;20.05.2023 07:00:00;1.29
20.05.2023 07:00:00;20.05.2023 08:00:00;2.36
20.05.2023 08:00:00;20.05.2023 09:00:00;4.37
20.05.2023 09:00:00;20.05.2023 10:00:00;4.93
20.05.2023 10:00:00;20.05.2023 11:00:00;4.95
20.05.2023 11:00:00;20.05.2023 12:00:00;4.33
20.05.2023 12:00:00;20.05.2023 13:00:00;0.38
20.05.2023 13:00:00;20.05.2023 14:00:00;-0.15
20.05.2023 14:00:00;20.05.2023 15:00:00;-0.55
20.05.2023 15:00:00;20.05.2023 16:00:00;-0.09
20.05.2023 16:00:00;20.05.2023 17:00:00;0
20.05.2023 17:00:00;20.05.2023 18:00:00;1.32
20.05.2023 18:00:00;20.05.2023 19:00:00;4.19
20.05.2023 19:00:00;20.05.2023 20:00:00;4.69
20.05.2023 20:00:00;20.05.2023 21:00:00;4.68
20.05.2023 21:00:00;20.05.2023 22:00:00;4.22
20.05.2023 22:00:00;20.05.2023 23:00:00;3.67
20.05.2023 23:00:00;21.05.2023 00:00:00;2.36
21.05.2023 00:00:00;21.05.2023 01:00:00;0.75
21.05.2023 01:00:00;21.05.2023 02:00:00;0.44
21.05.2023 02:00:00;21.05.2023 03:00:00;0.05
21.05.2023 03:00:00;21.05.2023 04:00:00;0
21.05.2023 04:00:00;21.05.2023 05:00:00;-0.03
21.05.2023 05:00:00;21.05.2023 06:00:00;0.01
21.05.2023 06:00:00;21.05.2023 07:00:00;0.02
21.05.2023 07:00:00;21.05.2023 08:00:00;1.24
21.05.2023 08:00:00;21.05.2023 09:00:00;2.57
21.05.2023 09:00:00;21.05.2023 10:00:00;3.38
21.05.2023 10:00:00;21.05.2023 11:00:00;2.14
21.05.2023 11:00:00;21.05.2023 12:00:00;0
21.05.2023 12:00:00;21.05.2023 13:00:00;-0.48
21.05.2023 13:00:00;21.05.2023 14:00:00;-3.85
21.05.2023 14:00:00;21.05.2023 15:00:00;-5
21.05.2023 15:00:00;21.05.2023 16:00:00;-4.44
21.05.2023 16:00:00;21.05.2023 17:00:00;-3.5
21.05.2023 17:00:00;21.05.2023 18:00:00;-0.41
21.05.2023 18:00:00;21.05.2023 19:00:00;2.22
21.05.2023 19:00:00;21.05.2023 20:00:00;4.92
21.05.2023 20:00:00;21.05.2023 21:00:00;4.93
21.05.2023 21:00:00;21.05.2023 22:00:00;4.7
21.05.2023 22:00:00;21.05.2023 23:00:00;4.67
21.05.2023 23:00:00;22.05.2023 00:00:00;4.29
22.05.2023 00:00:00;22.05.2023 01:00:00;3.28
22.05.2023 01:00:00;22.05.2023 02:00:00;3.94
22.05.2023 02:00:00;22.05.2023 03:00:00;3.97
22.05.2023 03:00:00;22.05.2023 04:00:00;4.1
22.05.2023 04:00:00;22.05.2023 05:00:00;4.01
22.05.2023 05:00:00;22.05.2023 06:00:00;4.39
22.05.2023 06:00:00;22.05.2023 07:00:00;6.23
22.05.2023 07:00:00;22.05.2023 08:00:00;13.35
22.05.2023 08:00:00;22.05.2023 09:00:00;76.92
22.05.2023 09:00:00;22.05.2023 10:00:00;88.18
22.05.2023 10:00:00;22.05.2023 11:00:00;80.54
22.05.2023 11:00:00;22.05.2023 12:00:00;57.31
22.05.2023 12:00:00;22.05.2023 13:00:00;59.95
22.05.2023 13:00:00;22.05.2023 14:00:00;20.07
22.05.2023 14:00:00;22.05.2023 15:00:00;17.24
22.05.2023 15:00:00;22.05.2023 16:00:00;16.08
22.05.2023 16:00:00;22.05.2023 17:00:00;14.5
22.05.2023 17:00:00;22.05.2023 18:00:00;15.31
22.05.2023 18:00:00;22.05.2023 19:00:00;14.03
22.05.2023 19:00:00;22.05.2023 20:00:00;13.91
22.05.2023 20:00:00;22.05.2023 21:00:00;13
22.05.2023 21:00:00;22.05.2023 22:00:00;8.97
22.05.2023 22:00:00;22.05.2023 23:00:00;6.52
22.05.2023 23:00:00;23.05.2023 00:00:00;4.64
23.05.2023 00:00:00;23.05.2023 01:00:00;3.14
23.05.2023 01:00:00;23.05.2023 02:00:00;2.84
23.05.2023 02:00:00;23.05.2023 03:00:00;2.3
23.05.2023 03:00:00;23.05.2023 04:00:00;1.7
23.05.2023 04:00:00;23.05.2023 05:00:00;1.7
23.05.2023 05:00:00;23.05.2023 06:00:00;2.4
23.05.2023 06:00:00;23.05.2023 07:00:00;3.91
23.05.2023 07:00:00;23.05.2023 08:00:00;8.47
23.05.2023 08:00:00;23.05.2023 09:00:00;18.38
23.05.2023 09:00:00;23.05.2023 10:00:00;20.55
23.05.2023 10:00:00;23.05.2023 11:00:00;20.81
23.05.2023 11:00:00;23.05.2023 12:00:00;20.41
23.05.2023 12:00:00;23.05.2023 13:00:00;19.97
23.05.2023 13:00:00;23.05.2023 14:00:00;18.36
23.05.2023 14:00:00;23.05.2023 15:00:00;17.37
23.05.2023 15:00:00;23.05.2023 16:00:00;5.72
23.05.2023 16:00:00;23.05.2023 17:00:00;4.33
23.05.2023 17:00:00;23.05.2023 18:00:00;12.28
23.05.2023 18:00:00;23.05.2023 19:00:00;12.5
23.05.2023 19:00:00;23.05.2023 20:00:00;13.02
23.05.2023 20:00:00;23.05.2023 21:00:00;10.38
23.05.2023 21:00:00;23.05.2023 22:00:00;6.79
23.05.2023 22:00:00;23.05.2023 23:00:00;4.95
